episode,episode_reward,average_rate_e2e,average_rate_HR,average_rate_RL,average_snr_HR,average_snr_RL,outage_count,constraint_violation_count,trajectory_length,actor_loss,critic_loss,q1_mean,q2_mean,replay_buffer_size,exploration_noise,algorithm,training_seed,rate_bps,rate_mbps,source_file,source_stage,git_commit,source_code_hash
60,187.4070624893447,3061284.549964281,6122569.099928562,16293408.315775346,84.38342818877385,86580.80167731337,0,95,100,,0.3349350392818451,1.2964608669281006,1.2661502361297607,6000,0.07402609576967048,TD3,0,3061284.54996,3.06128454996,results/phase4/algorithms/<algorithm>/seed_<seed>/training_log.csv,phase4,221c50db0924c5cd02ad69e0e440bbb39da79d6c,013686511bc9830caa578e6aa7d4ea21962f1c845348e8e7a6db66acce6e9f97
61,187.62327028072485,3063049.816880916,6126099.633761832,16287687.627050925,84.52798804300896,86414.04367537057,0,95,100,-1.6633999347686768,0.4254269003868103,1.1988558769226074,1.1824172735214233,6100,0.07365596529082213,TD3,0,3063049.81688,3.06304981688,results/phase4/algorithms/<algorithm>/seed_<seed>/training_log.csv,phase4,221c50db0924c5cd02ad69e0e440bbb39da79d6c,013686511bc9830caa578e6aa7d4ea21962f1c845348e8e7a6db66acce6e9f97
62,187.11389304643438,3066664.969451262,6133329.938902524,16189571.611522913,85.11921384372123,82336.42057547714,0,96,100,,0.2678385376930237,1.307240605354309,1.2996962070465088,6200,0.07328768546436802,TD3,0,3066664.96945,3.06666496945,results/phase4/algorithms/<algorithm>/seed_<seed>/training_log.csv,phase4,221c50db0924c5cd02ad69e0e440bbb39da79d6c,013686511bc9830caa578e6aa7d4ea21962f1c845348e8e7a6db66acce6e9f97
63,187.3458030099566,3078082.9577667224,6156165.915533445,16161365.514675487,86.14425811106527,80760.48207968159,0,97,100,-1.7372528314590454,0.31956028938293457,1.23124098777771,1.2386435270309448,6300,0.07292124703704618,TD3,0,3078082.95777,3.07808295777,results/phase4/algorithms/<algorithm>/seed_<seed>/training_log.csv,phase4,221c50db0924c5cd02ad69e0e440bbb39da79d6c,013686511bc9830caa578e6aa7d4ea21962f1c845348e8e7a6db66acce6e9f97
64,194.52692241500333,3105557.881115454,6211115.762230908,15976127.588872112,90.61806297906158,72954.45512157235,0,93,100,,0.3348959982395172,1.2274959087371826,1.2627640962600708,6400,0.07255664080186094,TD3,0,3105557.88112,3.10555788112,results/phase4/algorithms/<algorithm>/seed_<seed>/training_log.csv,phase4,221c50db0924c5cd02ad69e0e440bbb39da79d6c,013686511bc9830caa578e6aa7d4ea21962f1c845348e8e7a6db66acce6e9f97
65,190.83412154413315,3099132.753535796,6198265.507071592,15979579.944193805,89.10467851517838,73249.22524877908,0,96,100,-1.7377722263336182,0.41235262155532837,1.2232962846755981,1.2456107139587402,6500,0.07219385759785164,TD3,0,3099132.75354,3.09913275354,results/phase4/algorithms/<algorithm>/seed_<seed>/training_log.csv,phase4,221c50db0924c5cd02ad69e0e440bbb39da79d6c,013686511bc9830caa578e6aa7d4ea21962f1c845348e8e7a6db66acce6e9f97
66,195.99815616902274,3144490.801669572,6288981.603339144,15747651.118840253,96.43456394792446,67320.8332044984,0,96,100,,0.2879970669746399,1.3621724843978882,1.358399510383606,6600,0.07183288830986238,TD3,0,3144490.80167,3.14449080167,results/phase4/algorithms/<algorithm>/seed_<seed>/training_log.csv,phase4,221c50db0924c5cd02ad69e0e440bbb39da79d6c,013686511bc9830caa578e6aa7d4ea21962f1c845348e8e7a6db66acce6e9f97
67,195.02002516872238,3127242.9785497757,6254485.957099551,15846897.6925201,93.98005330526989,69751.32478785708,0,95,100,-1.769860029220581,0.3625742793083191,1.2621656656265259,1.256072998046875,6700,0.07147372386831308,TD3,0,3127242.97855,3.12724297855,results/phase4/algorithms/<algorithm>/seed_<seed>/training_log.csv,phase4,221c50db0924c5cd02ad69e0e440bbb39da79d6c,013686511bc9830caa578e6aa7d4ea21962f1c845348e8e7a6db66acce6e9f97
68,200.29584649863995,3173262.5806427835,6346525.161285567,15561320.249618933,101.42755737732821,61400.047961980716,0,95,100,,0.3152380883693695,1.2719314098358154,1.2750965356826782,6800,0.07111635524897152,TD3,0,3173262.58064,3.17326258064,results/phase4/algorithms/<algorithm>/seed_<seed>/training_log.csv,phase4,221c50db0924c5cd02ad69e0e440bbb39da79d6c,013686511bc9830caa578e6aa7d4ea21962f1c845348e8e7a6db66acce6e9f97
69,202.62885807432215,3193483.2225119243,6386966.445023849,15441886.706213186,105.27771565109704,58488.39573793355,0,95,100,-1.7606167793273926,0.4423754811286926,1.204947590827942,1.2202589511871338,6900,0.07076077347272666,TD3,0,3193483.22251,3.19348322251,results/phase4/algorithms/<algorithm>/seed_<seed>/training_log.csv,phase4,221c50db0924c5cd02ad69e0e440bbb39da79d6c,013686511bc9830caa578e6aa7d4ea21962f1c845348e8e7a6db66acce6e9f97
70,206.65514271715165,3228579.7779076914,6457159.555815383,15227978.772979846,112.72743942247668,53246.538700549536,0,95,100,,0.35634779930114746,1.2816356420516968,1.311795711517334,7000,0.07040696960536302,TD3,0,3228579.77791,3.22857977791,results/phase4/algorithms/<algorithm>/seed_<seed>/training_log.csv,phase4,221c50db0924c5cd02ad69e0e440bbb39da79d6c,013686511bc9830caa578e6aa7d4ea21962f1c845348e8e7a6db66acce6e9f97
71,204.21605168575286,3225064.509057607,6450129.018115214,15281095.746904943,111.1204117170876,54757.8032656908,0,97,100,-1.9042268991470337,0.40734606981277466,1.308503270149231,1.3301527500152588,7100,0.0700549347573362,TD3,0,3225064.50906,3.22506450906,results/phase4/algorithms/<algorithm>/seed_<seed>/training_log.csv,phase4,221c50db0924c5cd02ad69e0e440bbb39da79d6c,013686511bc9830caa578e6aa7d4ea21962f1c845348e8e7a6db66acce6e9f97
72,215.20820930767567,3304128.8362995316,6608257.672599063,14887462.854522802,128.9267380706026,47347.565907391676,0,95,100,,0.49482762813568115,1.4153156280517578,1.430677056312561,7200,0.06970466008354953,TD3,0,3304128.8363,3.3041288363,results/phase4/algorithms/<algorithm>/seed_<seed>/training_log.csv,phase4,221c50db0924c5cd02ad69e0e440bbb39da79d6c,013686511bc9830caa578e6aa7d4ea21962f1c845348e8e7a6db66acce6e9f97
73,214.8757688820658,3301169.1771444767,6602338.354288953,14890887.87601604,128.0804812837843,46604.489614923856,0,95,100,-1.8009209632873535,0.3108271062374115,1.2857218980789185,1.3292292356491089,7300,0.06935613678313178,TD3,0,3301169.17714,3.30116917714,results/phase4/algorithms/<algorithm>/seed_<seed>/training_log.csv,phase4,221c50db0924c5cd02ad69e0e440bbb39da79d6c,013686511bc9830caa578e6aa7d4ea21962f1c845348e8e7a6db66acce6e9f97
74,223.08230464745125,3355576.8027319545,6711153.605463909,14608318.0530719,142.088368280995,40558.68072193594,0,93,100,,0.35353317856788635,1.428922414779663,1.456046462059021,7400,0.06900935609921612,TD3,0,3355576.80273,3.35557680273,results/phase4/algorithms/<algorithm>/seed_<seed>/training_log.csv,phase4,221c50db0924c5cd02ad69e0e440bbb39da79d6c,013686511bc9830caa578e6aa7d4ea21962f1c845348e8e7a6db66acce6e9f97
75,224.8505816553665,3380329.1161969746,6760658.232393949,14527995.965267323,145.07893572072336,37705.91431717401,0,94,100,-1.7196807861328125,0.363682359457016,1.3218755722045898,1.335831642150879,7500,0.06866430931872003,TD3,0,3380329.1162,3.3803291162,results/phase4/algorithms/<algorithm>/seed_<seed>/training_log.csv,phase4,221c50db0924c5cd02ad69e0e440bbb39da79d6c,013686511bc9830caa578e6aa7d4ea21962f1c845348e8e7a6db66acce6e9f97
76,226.93725888005324,3398872.428404651,6797744.856809302,14442478.713698097,150.1396767940095,37191.53249291546,0,94,100,,0.3868343234062195,1.3311060667037964,1.3545221090316772,7600,0.06832098777212643,TD3,0,3398872.4284,3.3988724284,results/phase4/algorithms/<algorithm>/seed_<seed>/training_log.csv,phase4,221c50db0924c5cd02ad69e0e440bbb39da79d6c,013686511bc9830caa578e6aa7d4ea21962f1c845348e8e7a6db66acce6e9f97
77,225.20228192778575,3383315.821479976,6766631.642959952,14499027.717678655,146.72765909451763,37124.235702018166,0,94,100,-1.7330522537231445,0.37120988965034485,1.3500452041625977,1.376389741897583,7700,0.0679793828332658,TD3,0,3383315.82148,3.38331582148,results/phase4/algorithms/<algorithm>/seed_<seed>/training_log.csv,phase4,221c50db0924c5cd02ad69e0e440bbb39da79d6c,013686511bc9830caa578e6aa7d4ea21962f1c845348e8e7a6db66acce6e9f97
78,229.76387914585106,3405525.83643063,6811051.67286126,14373699.574621785,152.68198223566125,34743.83333083565,0,92,100,,0.33370786905288696,1.3577320575714111,1.3705012798309326,7800,0.06763948591909946,TD3,0,3405525.83643,3.40552583643,results/phase4/algorithms/<algorithm>/seed_<seed>/training_log.csv,phase4,221c50db0924c5cd02ad69e0e440bbb39da79d6c,013686511bc9830caa578e6aa7d4ea21962f1c845348e8e7a6db66acce6e9f97
79,227.95416160970555,3407318.1725110365,6814636.345022073,14363633.82749464,152.51215255287212,33459.6902760833,0,94,100,-1.836938738822937,0.3161424398422241,1.480855941772461,1.501234769821167,7900,0.06730128848950397,TD3,0,3407318.17251,3.40731817251,results/phase4/algorithms/<algorithm>/seed_<seed>/training_log.csv,phase4,221c50db0924c5cd02ad69e0e440bbb39da79d6c,013686511bc9830caa578e6aa7d4ea21962f1c845348e8e7a6db66acce6e9f97
80,228.36951780395862,3420579.3544919277,6841158.708983855,14353445.230830658,153.71856776265412,33699.62788495378,0,95,100,,0.35668957233428955,1.4795758724212646,1.4978880882263184,8000,0.06696478204705644,TD3,0,3420579.35449,3.42057935449,results/phase4/algorithms/<algorithm>/seed_<seed>/training_log.csv,phase4,221c50db0924c5cd02ad69e0e440bbb39da79d6c,013686511bc9830caa578e6aa7d4ea21962f1c845348e8e7a6db66acce6e9f97
81,229.80346586447132,3441813.579420893,6883627.158841786,14243427.593131874,158.75804078312797,31410.8401696648,0,96,100,-1.638809323310852,0.358071506023407,1.474172830581665,1.4841711521148682,8100,0.06662995813682115,TD3,0,3441813.57942,3.44181357942,results/phase4/algorithms/<algorithm>/seed_<seed>/training_log.csv,phase4,221c50db0924c5cd02ad69e0e440bbb39da79d6c,013686511bc9830caa578e6aa7d4ea21962f1c845348e8e7a6db66acce6e9f97
82,231.8054462194645,3432891.871924645,6865783.74384929,14274260.809671462,157.3361586914542,32091.933855537423,0,93,100,,0.4770511984825134,1.3220833539962769,1.3643474578857422,8200,0.06629680834613705,TD3,0,3432891.87192,3.43289187192,results/phase4/algorithms/<algorithm>/seed_<seed>/training_log.csv,phase4,221c50db0924c5cd02ad69e0e440bbb39da79d6c,013686511bc9830caa578e6aa7d4ea21962f1c845348e8e7a6db66acce6e9f97
83,229.26088920285656,3445633.8761791815,6891267.752358363,14199994.624002568,159.80706613703973,29212.759810077623,0,97,100,-1.5977461338043213,0.24917930364608765,1.4352484941482544,1.4385333061218262,8300,0.06596532430440637,TD3,0,3445633.87618,3.44563387618,results/phase4/algorithms/<algorithm>/seed_<seed>/training_log.csv,phase4,221c50db0924c5cd02ad69e0e440bbb39da79d6c,013686511bc9830caa578e6aa7d4ea21962f1c845348e8e7a6db66acce6e9f97
84,229.58257413687483,3430510.801793541,6861021.603587082,14243179.331510281,157.1302029263675,29680.734618235016,0,95,100,,0.3627377152442932,1.3417210578918457,1.3637771606445312,8400,0.06563549768288433,TD3,0,3430510.80179,3.43051080179,results/phase4/algorithms/<algorithm>/seed_<seed>/training_log.csv,phase4,221c50db0924c5cd02ad69e0e440bbb39da79d6c,013686511bc9830caa578e6aa7d4ea21962f1c845348e8e7a6db66acce6e9f97
85,231.43627018671484,3447485.353965257,6894970.707930514,14220285.228669351,159.30401839510284,29862.397635616315,0,95,100,-1.7022637128829956,0.2894064784049988,1.4395720958709717,1.4651919603347778,8500,0.06530732019446991,TD3,0,3447485.35397,3.44748535397,results/phase4/algorithms/<algorithm>/seed_<seed>/training_log.csv,phase4,221c50db0924c5cd02ad69e0e440bbb39da79d6c,013686511bc9830caa578e6aa7d4ea21962f1c845348e8e7a6db66acce6e9f97
86,230.77016856299798,3423231.737632881,6846463.475265762,14274877.048238164,155.38587621852722,30191.998183287957,0,93,100,,0.33603352308273315,1.4202461242675781,1.4317117929458618,8600,0.06498078359349757,TD3,0,3423231.73763,3.42323173763,results/phase4/algorithms/<algorithm>/seed_<seed>/training_log.csv,phase4,221c50db0924c5cd02ad69e0e440bbb39da79d6c,013686511bc9830caa578e6aa7d4ea21962f1c845348e8e7a6db66acce6e9f97
87,230.80613273292542,3432523.336938737,6865046.673877474,14238022.108719287,156.64725083621536,28975.015538069238,0,94,100,-1.8128607273101807,0.29790616035461426,1.6092809438705444,1.6160974502563477,8700,0.06465587967553008,TD3,0,3432523.33694,3.43252333694,results/phase4/algorithms/<algorithm>/seed_<seed>/training_log.csv,phase4,221c50db0924c5cd02ad69e0e440bbb39da79d6c,013686511bc9830caa578e6aa7d4ea21962f1c845348e8e7a6db66acce6e9f97
88,228.88422678783618,3433255.774919435,6866511.54983887,14237422.464584928,156.79368150804495,29131.07398664316,0,96,100,,0.36433809995651245,1.5132519006729126,1.524126648902893,8800,0.06433260027715243,TD3,0,3433255.77492,3.43325577492,results/phase4/algorithms/<algorithm>/seed_<seed>/training_log.csv,phase4,221c50db0924c5cd02ad69e0e440bbb39da79d6c,013686511bc9830caa578e6aa7d4ea21962f1c845348e8e7a6db66acce6e9f97
89,230.9168398070759,3442600.5667716996,6885201.133543399,14208249.31433012,158.42965333025938,28512.007063535562,0,95,100,-1.6189473867416382,0.29472583532333374,1.4389021396636963,1.4500021934509277,8900,0.06401093727576666,TD3,0,3442600.56677,3.44260056677,results/phase4/algorithms/<algorithm>/seed_<seed>/training_log.csv,phase4,221c50db0924c5cd02ad69e0e440bbb39da79d6c,013686511bc9830caa578e6aa7d4ea21962f1c845348e8e7a6db66acce6e9f97
90,229.13163722345706,3417900.7324588923,6835801.464917785,14310410.942057837,152.24454476072896,29514.917666393063,0,94,100,,0.4832722544670105,1.387734055519104,1.3952853679656982,9000,0.06369088258938783,TD3,0,3417900.73246,3.41790073246,results/phase4/algorithms/<algorithm>/seed_<seed>/training_log.csv,phase4,221c50db0924c5cd02ad69e0e440bbb39da79d6c,013686511bc9830caa578e6aa7d4ea21962f1c845348e8e7a6db66acce6e9f97
91,228.99890975298914,3425152.4802501053,6850304.9605002105,14244014.674117547,155.27371836313043,28361.160380059442,0,95,100,-1.5892616510391235,0.2871319651603699,1.3172516822814941,1.3594268560409546,9100,0.0633724281764409,TD3,0,3425152.48025,3.42515248025,results/phase4/algorithms/<algorithm>/seed_<seed>/training_log.csv,phase4,221c50db0924c5cd02ad69e0e440bbb39da79d6c,013686511bc9830caa578e6aa7d4ea21962f1c845348e8e7a6db66acce6e9f97
92,229.60169221231848,3422305.1687130155,6844610.337426031,14308151.345590701,152.77280559190973,29790.671786254792,0,94,100,,0.30069631338119507,1.4917818307876587,1.5260052680969238,9200,0.06305556603555869,TD3,0,3422305.16871,3.42230516871,results/phase4/algorithms/<algorithm>/seed_<seed>/training_log.csv,phase4,221c50db0924c5cd02ad69e0e440bbb39da79d6c,013686511bc9830caa578e6aa7d4ea21962f1c845348e8e7a6db66acce6e9f97
93,227.8751551589157,3397735.922712541,6795471.845425082,14390882.60426662,148.1535408591014,31232.661638299996,0,93,100,-1.849787712097168,0.3083098530769348,1.4921928644180298,1.4637455940246582,9300,0.0627402882053809,TD3,0,3397735.92271,3.39773592271,results/phase4/algorithms/<algorithm>/seed_<seed>/training_log.csv,phase4,221c50db0924c5cd02ad69e0e440bbb39da79d6c,013686511bc9830caa578e6aa7d4ea21962f1c845348e8e7a6db66acce6e9f97
94,226.40256930052072,3403029.327254879,6806058.654509758,14399172.690196985,147.13000947013785,30536.031844798665,0,95,100,,0.3012402057647705,1.7069122791290283,1.6752978563308716,9400,0.062426586764353996,TD3,0,3403029.32725,3.40302932725,results/phase4/algorithms/<algorithm>/seed_<seed>/training_log.csv,phase4,221c50db0924c5cd02ad69e0e440bbb39da79d6c,013686511bc9830caa578e6aa7d4ea21962f1c845348e8e7a6db66acce6e9f97
95,228.60233389488232,3404271.8739340045,6808543.747868009,14355374.160462106,149.17658533413592,29837.381925727725,0,93,100,-1.7782375812530518,0.3144456744194031,1.7044360637664795,1.7190015316009521,9500,0.062114453830532226,TD3,0,3404271.87393,3.40427187393,results/phase4/algorithms/<algorithm>/seed_<seed>/training_log.csv,phase4,221c50db0924c5cd02ad69e0e440bbb39da79d6c,013686511bc9830caa578e6aa7d4ea21962f1c845348e8e7a6db66acce6e9f97
96,223.1627385982406,3374188.3442807524,6748376.688561505,14509749.391959887,140.64351710766388,32043.69911956592,0,95,100,,0.3098410665988922,1.4287543296813965,1.4667972326278687,9600,0.061803881561379566,TD3,0,3374188.34428,3.37418834428,results/phase4/algorithms/<algorithm>/seed_<seed>/training_log.csv,phase4,221c50db0924c5cd02ad69e0e440bbb39da79d6c,013686511bc9830caa578e6aa7d4ea21962f1c845348e8e7a6db66acce6e9f97
97,224.86839569066058,3397978.807530338,6795957.615060676,14393754.95074191,146.00248681616452,29639.83841126657,0,96,100,-1.7787903547286987,0.282604455947876,1.4563957452774048,1.5103987455368042,9700,0.061494862153572666,TD3,0,3397978.80753,3.39797880753,results/phase4/algorithms/<algorithm>/seed_<seed>/training_log.csv,phase4,221c50db0924c5cd02ad69e0e440bbb39da79d6c,013686511bc9830caa578e6aa7d4ea21962f1c845348e8e7a6db66acce6e9f97
98,218.9799542613843,3327817.615738896,6655635.231477792,14658597.112207517,130.32275258177071,32228.39011563416,0,94,100,,0.2981279492378235,1.524670958518982,1.5333880186080933,9800,0.0611873878428048,TD3,0,3327817.61574,3.32781761574,results/phase4/algorithms/<algorithm>/seed_<seed>/training_log.csv,phase4,221c50db0924c5cd02ad69e0e440bbb39da79d6c,013686511bc9830caa578e6aa7d4ea21962f1c845348e8e7a6db66acce6e9f97
99,220.37444063234204,3331694.140632794,6663388.281265588,14677558.808637656,130.4237043454566,33372.68295632962,0,93,100,-1.9808669090270996,0.2999630570411682,1.5985581874847412,1.5840281248092651,9900,0.060881450903590775,TD3,0,3331694.14063,3.33169414063,results/phase4/algorithms/<algorithm>/seed_<seed>/training_log.csv,phase4,221c50db0924c5cd02ad69e0e440bbb39da79d6c,013686511bc9830caa578e6aa7d4ea21962f1c845348e8e7a6db66acce6e9f97
100,216.86926438475643,3300558.186508173,6601116.373016346,14804531.673887933,123.78387827192199,34654.51290793717,0,93,100,,0.23529565334320068,1.7187607288360596,1.7094297409057617,10000,0.06057704364907282,TD3,0,3300558.18651,3.30055818651,results/phase4/algorithms/<algorithm>/seed_<seed>/training_log.csv,phase4,221c50db0924c5cd02ad69e0e440bbb39da79d6c,013686511bc9830caa578e6aa7d4ea21962f1c845348e8e7a6db66acce6e9f97
101,214.90033767945405,3301218.9752072226,6602437.950414445,14834085.514566178,122.91800110861199,35425.09162666199,0,95,100,-1.7525501251220703,0.29648885130882263,1.6050846576690674,1.636244773864746,10100,0.06027415843082746,TD3,0,3301218.97521,3.30121897521,results/phase4/algorithms/<algorithm>/seed_<seed>/training_log.csv,phase4,221c50db0924c5cd02ad69e0e440bbb39da79d6c,013686511bc9830caa578e6aa7d4ea21962f1c845348e8e7a6db66acce6e9f97
102,208.545427108579,3272059.801136666,6544119.602273332,15003568.556586068,115.6711300129332,37654.42814249752,0,98,100,,0.22501716017723083,1.6231229305267334,1.676138162612915,10200,0.05997278763867332,TD3,0,3272059.80114,3.27205980114,results/phase4/algorithms/<algorithm>/seed_<seed>/training_log.csv,phase4,221c50db0924c5cd02ad69e0e440bbb39da79d6c,013686511bc9830caa578e6aa7d4ea21962f1c845348e8e7a6db66acce6e9f97
103,213.27373369618476,3269087.2007268216,6538174.401453643,14979622.069497315,116.75363450768147,38104.945882127206,0,93,100,-1.7021934986114502,0.2838144302368164,1.4739463329315186,1.5219660997390747,10300,0.059672923700479955,TD3,0,3269087.20073,3.26908720073,results/phase4/algorithms/<algorithm>/seed_<seed>/training_log.csv,phase4,221c50db0924c5cd02ad69e0e440bbb39da79d6c,013686511bc9830caa578e6aa7d4ea21962f1c845348e8e7a6db66acce6e9f97
104,207.36451503878746,3234794.907862568,6469589.815725136,15159343.91142527,110.15400242920413,41749.04918559789,0,95,100,,0.2198118418455124,1.4293514490127563,1.4265481233596802,10400,0.05937455908197756,TD3,0,3234794.90786,3.23479490786,results/phase4/algorithms/<algorithm>/seed_<seed>/training_log.csv,phase4,221c50db0924c5cd02ad69e0e440bbb39da79d6c,013686511bc9830caa578e6aa7d4ea21962f1c845348e8e7a6db66acce6e9f97
105,207.70845661940945,3228527.3433973026,6457054.686794605,15142198.777388087,110.08579116775856,41121.36867788627,0,94,100,-1.9432313442230225,0.3382839858531952,1.5971174240112305,1.58293616771698,10500,0.05907768628656767,TD3,0,3228527.3434,3.2285273434,results/phase4/algorithms/<algorithm>/seed_<seed>/training_log.csv,phase4,221c50db0924c5cd02ad69e0e440bbb39da79d6c,013686511bc9830caa578e6aa7d4ea21962f1c845348e8e7a6db66acce6e9f97
106,207.2649004522953,3216369.8135890574,6432739.627178115,15254949.95559604,106.90509283430464,43708.14872541499,0,93,100,,0.3446265459060669,1.6778944730758667,1.6974314451217651,10600,0.05878229785513483,TD3,0,3216369.81359,3.21636981359,results/phase4/algorithms/<algorithm>/seed_<seed>/training_log.csv,phase4,221c50db0924c5cd02ad69e0e440bbb39da79d6c,013686511bc9830caa578e6aa7d4ea21962f1c845348e8e7a6db66acce6e9f97
